BBL,Address,NumBldgs,geom
3013460001,149 ALBANY AVENUE,1,0106000020D7080000010000000103000000010000000500000080A58286008F2E4100283C5B9FA2064100EBA1C0FD8E2E4100BEFF0700A2064180B70A3E408E2E4100160A6636A2064180776E05438E2E41009E2F03D6A2064180A58286008F2E4100283C5B9FA20641
3014370046,2435 PACIFIC STREET,2,0106000020D70800000100000001030000000100000007000000801970EC0AD72E4100407CA6A7A206418078E2D232D72E41007C88569CA20641808099D326D82E4100CC302657A2064180FF587217D82E41006895CC0F9F0641007E6AC744D62E4100587D1E949F064100FFAA2854D62E4100BEC478DBA20641801970EC0AD72E4100407CA6A7A20641
3014710005,511 HOWARD AVENUE,1,0106000020D7080000010000000103000000010000000500000000F8FF3343B82E4100CE7D471367064100C2639040B82E41009486955F6606418051794E7DB72E41004659029566064180B4ACFD7FB72E4100784CB24867064100F8FF3343B82E4100CE7D4713670641
3015320018,146 MAC DOUGAL STREET,1,0106000020D7080000010000000103000000010000000600000080A7FAFACFC12E410046468F74CE064180C6A463B5C12E4100023F3564CE064100721A9EAFC12E41004625A860CE06418065475D91C12E410030524886D1064100A054BBB1C12E4100C892149AD1064180A7FAFACFC12E410046468F74CE0641
3015570028,1923 ATLANTIC AVENUE,1,0106000020D70800000100000001030000000100000005000000806AEE7776B62E4100D81A2F7AB506410091515369B62E410084AECAB2B20641003CCB8907B62E410024AFCCCCB20641003DA7B814B62E4100AEAF5096B50641806AEE7776B62E4100D81A2F7AB50641
3016100052,329 VAN BUREN STREET,1,0106000020D7080000010000000103000000010000000A000000807741692C982E4100A6CD6350570741804217131C982E4100685F814657074100572F0A22982E410048D607A8560741801B9EEC27982E41003C25A50B56074100FA75043B982E41004E064A10540741802F60F609982E4100569B92F253074100388F36EB972E410084A8A323570741007A301CE6972E410028213EAB57074180A866B906982E41008241FABE570741807741692C982E4100A6CD6350570741
3016760015,392 MAC DONOUGH STREET,1,0106000020D7080000010000000103000000010000000800000000CE4BA0039F2E4100C0817680EC06410030D9FAEC9E2E41006E21F072EC064180B93C3FC39E2E4100FCF4025AEC0641002FD65E9D9E2E410076B96343EC06418039442A8F9E2E4100A26CE73AEC0641008515E66D9E2E41000AB4167DEF064180179C5BE29E2E41002AC9A5C2EF064100CE4BA0039F2E4100C0817680EC0641
3017160015,25 SPENCER STREET,1,0106000020D708000001000000010300000001000000050000000070FF46F6692E410068635A45A4074180FC89542D692E4100CA8D12CFA307418078D13726692E4100269F7C88A4074180EC712AEF692E4100C620C5FEA407410070FF46F6692E410068635A45A40741
3017760029,188 PULASKI STREET,1,0106000020D708000001000000010300000001000000050000008096D539C7822E41009E112DED630741809708D1A3822E41002CCBDDD7630741807BA0C584822E4100E4F6FE15670741807A6D2EA8822E410058E94E2B6707418096D539C7822E41009E112DED630741
3018460001,195 MACON STREET,1,0106000020D708000001000000010300000001000000050000008039EFC941842E410024AF6411EA064180B740ECDE832E410072C23FD5E9064100DD5FFBD7832E41002EBA7294EA0641005EE3D83A842E4100E0A697D0EA06418039EFC941842E410024AF6411EA0641
3019000012,93 SKILLMAN STREET,1,0106000020D708000001000000010300000001000000050000008080170BEC662E4100DA8B4BF8850741006F5DB623662E410020E71B7E8507410048772D1C662E4100123CD34386074180525880E4662E4100C88801BE8607418080170BEC662E4100DA8B4BF8850741
3019747502,140 QUINCY STREET,1,0106000020D70800000100000001030000000100000005000000001659E0126A2E4100F862CD1719074100C97FB0E1692E4100E666CDF918074100E0A0A9C1692E4100D6C5DD3B1C0741803328DBF2692E4100EE19DF591C0741001659E0126A2E4100F862CD17190741
3020180062,909 ATLANTIC AVENUE,1,0106000020D7080000010000000103000000010000000E000000807E4AAC915A2E410000940F35E30641805E219AB65A2E410050EF8F0CE3064100A4BDAADC5A2E4100D0CDD1E2E206410080F45D025B2E4100DCCD79B9E20641802F6A17ED5A2E41000E80937AE10641806B28B7F65A2E41003C670670E1064100335C28155B2E410010A6A34EE1064100B79A73295B2E4100F67B6238E1064180977A35F55A2E410044624D29DE06418033A672C25A2E41001E3C9360DE0641001A92BA8E5A2E4100FED5E398DE0641003B7C29305A2E410060B8DBFFDE0641000982C6795A2E410062F9434FE30641807E4AAC915A2E410000940F35E30641
3021420005,310 BROADWAY,1,0106000020D7080000010000000103000000010000000500000000ED804F4D652E4100627323D513084100AF14B171652E410060B6052915084100CD355775652E41000099762215084100C2046751652E4100FC41B5D213084100ED804F4D652E4100627323D5130841
3022450005,415 MARCY AVENUE,2,0106000020D7080000010000000103000000010000000D00000000731A5B54732E41006AA5906EC90741000F51F652732E4100107FD269C907418098DC2217732E4100BC43529EC80741800DA7D09A732E410014603836C6074180FD407E00732E4100281D4A29C407418089A1D07C722E4100D2AC6491C607410050F60D58722E410044EA633DC70741008BFC2CBD722E41000A555A95C8074100BC5104DD722E41001490A901C9074180E30409E4722E41000691D2E0C80741804E7B321B732E4100C2CAFECCC907410024759B30732E41008668D215CA074100731A5B54732E41006AA5906EC90741
3022730012,672 BROADWAY,1,0106000020D70800000100000001030000000100000005000000001E412528822E4100A47451CACE0741003A185EAC812E4100AC02FD23CD07418034D61094812E4100D0B18696CD074180B0D90409822E4100B0E99125CF0741001E412528822E4100A47451CACE0741
3023350006,NORTH 6 STREET,1,0106000020D70800000100000001030000000100000005000000805EFBA392612E41002669A9B682084180B3C4D951612E4100A09D597881084180AC8B4D04612E4100B6EAE5748208410057971745612E41003EB635B3830841805EFBA392612E41002669A9B6820841
3023990017,399 HOOPER STREET,1,0106000020D70800000100000001030000000100000005000000800FC051A3712E4100FECAB83D31084180BA1A7C75712E4100E04BD495310841808DA95A91712E4100E08254823208410001472DCD712E410042B1EDA0320841800FC051A3712E4100FECAB83D310841
3024500012,SOUTH 4 STREET,1,0106000020D7080000010000000103000000010000000B00000000695E0FBD6C2E41007C3CF2361A084100A20D0C676C2E4100B07C8E6B17084180F95C9E666C2E4100E077616C170841006D286E5D6C2E41003454F51F17084100EA3609466C2E4100760E004D170841008AD5C0216C2E4100BEBCDB9217084100C4B358046C2E4100CC477ACB17084180A15AD70C6C2E41002A3922121808410093542A176C2E41005C3DFF671808418018648C636C2E4100442B4AE31A084100695E0FBD6C2E41007C3CF2361A0841
3025240054, HURON STREET,1,0106000020D70800000100000001030000000100000005000000802DE8DD71722E4100C812E6AE34094100C9E81A3F722E4100AC120F96340941802B252226722E4100B2F030A4370941007797DE58722E4100EA37D6BD370941802DE8DD71722E4100C812E6AE340941
3027140033,470 MANHATTAN AVENUE,1,0106000020D70800000100000001030000000100000006000000803D7228BF7B2E4100D416A40FA10841809592EC057B2E41004CE9E6C09E084100BC3FD4C47A2E4100622EC904A0084180D921C4B27A2E41004050A936A2084180C209AF6F7B2E4100BCC0129BA20841803D7228BF7B2E4100D416A40FA10841
3029160029,870 METROPOLITAN AVENUE,2,0106000020D708000001000000010300000001000000060000000069F8B5C08B2E4100BA4B35DD5D08410004E5C0B58B2E41003C74EAB65A084100768377838B2E410018DFF5C05A0841004BDE61548B2E41007C035ECA5A084100D705615F8B2E4100F4D6A6F05D08410069F8B5C08B2E4100BA4B35DD5D0841
3030190076,311 MAUJER STREET,1,0106000020D7080000010000000103000000010000000500000000143678B9912E4100EE0CA37542084180F9C3668A912E4100DECB28324208410003905D44912E410044F1ED39450841801D026F73912E41005632687D45084100143678B9912E4100EE0CA375420841
3031330016,336 ELLERY STREET,1,0106000020D7080000010000000103000000010000000500000080A3208A518E2E41000ECE45E6B6074100802374318E2E410018595538B6074100341D518F8D2E410030B9F914B8074100B39A3CAF8D2E41000CD467C3B8074180A3208A518E2E41000ECE45E6B60741
3031890001,35 WYCKOFF AVENUE,1,0106000020D7080000010000000103000000010000000500000080E3A62891B22E41003E34AEDE010841008DAD8E16B22E41008817CC66FF07418057FBB2EEB12E410078870CE9FF0741004FE16D68B22E4100C6FA6E5C02084180E3A62891B22E41003E34AEDE010841
3032450126,1374 DEKALB AVENUE,1,0106000020D70800000100000001030000000100000005000000801E479E69AE2E410038528E08AD074180B93DC24AAE2E4100348E2163AC074180972D8C17AE2E4100BAD378FAAC074180FB0B6836AE2E4100C097E59FAD0741801E479E69AE2E410038528E08AD0741
3033130012,424 EVERGREEN AVENUE,1,0106000020D70800000100000001030000000100000006000000802587CC1CB32E41003C17EEA96707410076233FBDB22E4100641120B7650741006524BEA6B22E4100E482A641650741803C139E85B22E4100CC4865A565074180D53EFBF6B22E4100628E2EF5670741802587CC1CB32E41003C17EEA9670741
3034200046,25 SCHAEFER STREET,1,0106000020D708000001000000010300000001000000060000008052C0A34BC72E41000A0780840F074100E252402CC72E41000E1D80DC0E074100478A118BC62E4100AE9430BE100741802832D08BC62E41001EE42DC210074180B7F774AAC62E4100A6D22F661107418052C0A34BC72E41000A0780840F0741
3035240001,137 OSBORN STREET,1,0106000020D7080000010000000103000000010000000800000000761B146FD02E41000EFAC2D15806410003B31C3ED02E41001AFA6AA85806418090B44409D02E410066B9C77B58064180D504BFD8CF2E4100D06ECA52580641007403E6AACF2E4100FC54102C58064100396C04A1CF2E4100885B20F0580641803BAF3265D02E41009EACD39559064100761B146FD02E41000EFAC2D1580641
3036220019, AMBOY STREET,1,0106000020D708000001000000010300000001000000050000008048AED4C6CA2E41009CB150B8C90541006812FA03CA2E4100A40FCB1EC905410095A844FCC92E410010FBCABBC9054180882324BFCA2E410016A55455CA05418048AED4C6CA2E41009CB150B8C90541
3036780010, POWELL STREET,1,0106000020D7080000010000000103000000010000000700000000E767F51BD92E410012D290658F0641007D6FAC57D82E41001A300BCC8E0641805F96144ED82E4100845354908F0641804D07EB8AD72E4100F21CAFF78E064180B60F7D17D72E410022465D3198064180C2D9F984D82E4100D8D52F669B064100E767F51BD92E410012D290658F0641
3037030015,340 LIBERTY AVENUE,1,0106000020D70800000100000001030000000100000005000000003C8611FCE72E41000C74C0F48F064180A27A89D9E72E41006AA004B892064100FCFF4E05E82E4100F62047DA92064180C423E327E82E4100EE641016900641003C8611FCE72E41000C74C0F48F0641
3037190004,191 GEORGIA AVENUE,1,0106000020D7080000010000000103000000010000000600000080CE04A2BCE72E41006AB5A2D37C064100DE3BE8BCE72E410008A81BCE7C06410073FE11F7E62E4100D01FCD2D7C064180F3F6A2EDE62E4100B2EABEEB7C064100608A79B3E72E4100D612088C7D064180CE04A2BCE72E41006AB5A2D37C0641
3037670010,291 HINSDALE STREET,1,0106000020D70800000100000001030000000100000005000000002A4582E5E32E41005825095B4C064180C9B36C1FE32E4100DC3E61C14B064100A825E517E32E41001242425C4C06410009E2FADDE32E410092D4EAF54C0641002A4582E5E32E41005825095B4C0641
3038540012,287 NEW LOTS AVENUE,1,0106000020D708000001000000010300000001000000050000000097A3CAD0EB2E410084E019D8FA05410027ACF6A3EB2E41001016036EFA054180625B2181EB2E4100BA40473EFD054100D4E051B1EB2E41004A6ADE62FD05410097A3CAD0EB2E410084E019D8FA0541
3039440006,3071 FULTON STREET,1,0106000020D708000001000000010300000001000000050000000096FEB2430A2F4100C408A1BFE00641007893BA170A2F4100A4DC3076E00641809DCD55FB092F4100040D46D8E2064180B7541C290A2F41002007F0FAE206410096FEB2430A2F4100C408A1BFE00641
3039790033,573 GLENMORE AVENUE,1,0106000020D70800000100000001030000000100000005000000008EBA67B0F92E4100A07FB0C693064180AF6F547FF92E41007C9B66A093064100ED24ED61F92E410056BB9E0A96064180A5B1F692F92E410098E6B631960641008EBA67B0F92E4100A07FB0C6930641
3040070041,2535 PITKIN AVENUE,1,0106000020D7080000010000000103000000010000000500000000A5E5F98D102F41007E64D8FC96064100F3347355102F4100902737D29606410039045939102F41001427071499064100EBB4DF71102F41000264A83E99064100A5E5F98D102F41007E64D8FC960641
3040600015,842 BLAKE AVENUE,1,0106000020D7080000010000000103000000010000000500000080BC1530DCFD2E4100D43D68E553064180E245F0B4FD2E4100788E8EC653064180DF44C398FD2E4100744F940356064180BA3F03C0FD2E4100D0FE6D2256064180BC1530DCFD2E4100D43D68E5530641
3041450066,200 PINE STREET,2,0106000020D70800000100000001030000000100000005000000008E9CE83E1D2F41001A1831F1E8064180CE91167C1C2F41001A07F458E806410041A961721C2F4100B6494D25E9064180050C35351D2F4100BCB28BBDE90641008E9CE83E1D2F41001A1831F1E80641
3042090004,443 LOGAN STREET,1,0106000020D7080000010000000103000000010000000600000080B4257C74162F4100CCAAF2B4A0064100CC8F0675162F41003423AEA9A00641006569E6AD152F410002D67D14A006418000ECD1A6152F410090B4F6A7A006410067E7F16D162F4100C401273DA1064180B4257C74162F4100CCAAF2B4A00641
3043060001, NEW LOTS AVENUE,1,0106000020D70800000100000001030000000100000005000000002E3BA058FE2E41000C556C2E20064100D6F7E635FE2E4100C0D9FEDE1F0641804A411BDDFD2E4100DA204B5122064180A284D4FFFD2E41002A48B9A0220641002E3BA058FE2E41000C556C2E200641
3043630056,825 ESSEX STREET,2,0106000020D7080000010000000103000000010000000500000080394357A2142F410086ECCC4E1C064100D896E0F6132F41003CA0B7C11A064180CA76F7BC132F41000A7FC1581C0641002C236E68142F410054CBD6E51D064180394357A2142F410086ECCC4E1C0641
3044520287,483 VANDALIA AVENUE,1,0106000020D70800000100000001030000000100000005000000800CD37CFA182F41004E0ABEAEBB054100A60D01C1182F410082F5552EBB05410050FF7366182F4100442DF0A4BD054180B6C4EF9F182F410010425825BE0541800CD37CFA182F41004E0ABEAEBB0541
3044620043,661 PINE STREET,1,0106000020D7080000010000000103000000010000000500000080FFDF698C252F41006A59F719590641809C88C6C4242F4100DC87847F580641001B55C1B8242F41008A55267A590641007D816480252F4100162799145A064180FFDF698C252F41006A59F719590641
3045470044,915 PINE STREET,1,0106000020D7080000010000000103000000010000000500000000EEE4E610292F4100E0F5795A0F064100B24CE34B282F4100548C3BC60E0641009CC45E44282F410056C461630F064180D6066209292F4100E02DA0F70F064100EEE4E610292F4100E0F5795A0F0641
3047100039,8910 CHURCH AVENUE,1,0106000020D70800000100000001030000000100000005000000800472119BB62E41002A8AAAE997054180B0C8BB8BB62E4100782F4FB6970541001F415A0AB62E4100D20763189A0541007415B019B62E4100860EBF4B9A0541800472119BB62E41002A8AAAE9970541
3048260076,93 EAST 46 STREET,1,0106000020D708000001000000010300000001000000070000000065692A0B972E4100DCED05FEEE0541809234500E972E4100549EFE60EE05418074D8CC0E972E41007018BA48EE0541803A340349962E4100DC9F4E03EE054100E2C1C944962E410036DFFBD3EE05410045D09D0A972E4100DA5F6B19EF05410065692A0B972E4100DCED05FEEE0541
3050100043,3514 FARRAGUT ROAD,1,0106000020D7080000010000000103000000010000000500000000B1BAB4D7852E41007C614533E2044180C6F725AF852E410020687224E2044100DF8A2EA0852E4100D04F9607E5044180C822BDC8852E41002C496916E5044100B1BAB4D7852E41007C614533E20441
3051070093,51 VERONICA PLACE,2,0106000020D708000001000000010300000001000000050000008070664D39702E4100CE3421087605410042131EE16F2E41002AE6F8F875054180D294DEDC6F2E4100BCDF5E2A7705418001130E35702E410062DA87397705418070664D39702E4100CE342108760541
3052250028,2671 BEDFORD AVENUE,2,0106000020D7080000010000000103000000010000000800000000B0579AE16E2E4100186DDBFDEF044100D21CBDE46E2E41006A18D6A6EF0441009536121B6E2E41002AD12A31EF044100AB54B5076E2E410000B1BD4AF10441805496087F6E2E4100623E5E90F10441009D1173A06E2E4100D039DDA3F1044100E8437AD46E2E41006C8F41F8EF044100B0579AE16E2E4100186DDBFDEF0441
3053810058,1669 42 STREET,1,0106000020D7080000010000000103000000010000000600000000DF24A51A362E4100AAAE91D5CA04418060C00932362E41007E749A8BCA044100DC6569B0352E410034F7DBFDC7044100D0C0A98A352E4100D2E6B075C80441001B533B0C362E4100FA222403CB044100DF24A51A362E4100AAAE91D5CA0441
3054620043,5223 15 AVENUE,1,0106000020D7080000010000000103000000010000000700000000EEC895813A2E4100080DFD3B600441806923AC693A2E410064ECE4C35F044100D489DD4D3A2E410012043D385F0441809E4A33AA392E4100C88B223E610441802E8C00C6392E41002C28CFC961044100AED9E8DD392E4100DE50EB4162044100EEC895813A2E4100080DFD3B600441
3055250036,1772 61 STREET,1,0106000020D7080000010000000103000000010000000C0000000000989EDF222E41001C6E1D613B0441800CF0C8C5222E4100CA173FDE3A04410090F7F4A0222E410076F049233A044180E0D6E394222E4100621D87E63904418039A39D7A222E410094BA77613904418093521E61222E4100E07A4FE038044100F811A857222E410048A365FE3804418060432936222E4100503FE5683904418076F96C17222E41006CFD9FCA39044180A6159012222E4100403D16DA390441807735E890222E41006A45195A3C04410000989EDF222E41001C6E1D613B0441
3056440012,814 50 STREET,1,0106000020D7080000010000000103000000010000000600000080BABDFC3A022E4100C4C4FCCE150541801C1B0EC0012E410074D6076113054180EB36B0AE012E41000A383C9813054100D6E5C6A2012E4100884219BE130541003C16A71D022E4100BCF3C42B16054180BABDFC3A022E4100C4C4FCCE150541
3057190070,1317 61 STREET,1,0106000020D70800000100000001030000000100000007000000805AD4F9E80C2E410022C00C5F870441809AD754270D2E41007614AA99860441801A1596A90C2E4100C8152C1E8404410038F9C14A0C2E4100269F594A85044180209F6D7E0C2E410070697A4F86044100B8BB80C80C2E4100D2F1D6C5870441805AD4F9E80C2E410022C00C5F870441
3058060097,2 AVENUE,1,0106000020D70800000100000001030000000100000005000000005CF24906D22D41000AD8CE9817054100481AC2A2D12D41006C22FEA315054180537E0347D12D41001431C2B916054100CEA0F0ABD12D4100DE4598B5180541005CF24906D22D41000AD8CE98170541
3062300039,7504 BAY PARKWAY,1,0106000020D7080000010000000103000000010000000500000000750D303D242E4100720DE958A10341004017559B232E4100A243505BA3034100697B1FC9232E4100DAA6BB43A4034180AF2D836B242E410016B6A13FA2034100750D303D242E4100720DE958A10341
3065210035,972 EAST 9 STREET,2,0106000020D7080000010000000103000000010000000500000000BC5C6055502E4100D0E1F7C8630441006FEA048E4F2E4100FCA8FE5563044100823268824F2E4100BAAAE995640441808880B149502E410068CFD80865044100BC5C6055502E4100D0E1F7C8630441
3066510082,1721 WEST 6 STREET,1,0106000020D7080000010000000103000000010000000A000000002D8D0AC8372E4100ACF563FF82034100C2E722CE372E4100863E285982034100780484A6372E4100AE3E7C43820341802D198C83372E4100AE005C30820341000BE8305B372E41004487481A82034180F62DFC36372E4100AA9A7B068203410014981804372E4100F646A5EA8103418028617CF8362E4100FA5F462783034180D7DB86C2372E41008A57C995830341002D8D0AC8372E4100ACF563FF820341
3067780072,1627 EAST 15 STREET,1,0106000020D70800000100000001030000000100000005000000801B92B363642E4100C6D50630B403410038B63BCB632E4100748A5BD9B3034180E1D09DC2632E41005CC5DDC6B4034100C6D7155B642E4100B0BC891DB50341801B92B363642E4100C6D50630B40341
3069530048,238 AVENUE Z,1,0106000020D7080000010000000103000000010000000500000080D03813752B2E4100627B587B92024100BB0E514F2B2E4100F4A943659202410055DEB6302B2E41001E83909D950241806A0879562B2E41008C54A5B395024180D03813752B2E4100627B587B920241
3070500074,2953 MERMAID AVENUE,1,0106000020D70800000100000001030000000100000005000000801B9271AF0F2E41006290D1871B024180BF4FFAA30F2E4100AA2184C41C02410011ACE292102E41005E0D03501D024180E836FE9E102E41008A91B0131C0241801B9271AF0F2E41006290D1871B0241
3070740256,1319 BOWERY,1,0106000020D7080000010000000103000000010000000700000000B78902FF302E41001CE6965F270241800396784F312E41002C565ACE1D024180E2B756D2302E41003C9118351D024100A830A381302E410052AD9BCD26024100A3CB457E302E4100806D023427024100D1C432D6302E4100C2AF266427024100B78902FF302E41001CE6965F270241
3071280078,145 GRAVESEND NECK ROAD,1,0106000020D7080000010000000103000000010000000B000000801FCC2A0D4B2E410034E2E29C0D03410070D080F64A2E4100A85444770D03418009871ADE4A2E41007A1BFB580D0341807D297FC04A2E41000446E4420D0341802AE0429D4A2E4100627952360D034180E42EA87D4A2E4100243C343C0D0341002834FC404A2E410008DC305B0D034100E34A9C374A2E4100341B8C600E0341005C6B70734A2E4100668FC8840E034100A45FE01E4B2E410012D19AEC0E0341801FCC2A0D4B2E410034E2E29C0D0341
3072950003, AVENUE S,1,0106000020D7080000010000000103000000010000000700000000A63C5719692E4100A8087DDD6C034180BDFD416E682E4100D8C6D57B6C0341800FF85366682E4100D8E9CA576D0341805A599D9A682E41005041A3756D0341002A7303D6682E41007E0C8B976D034100F9616911692E4100AA2B72B96D034100A63C5719692E4100A8087DDD6C0341
3075940026,2319 NOSTRAND AVENUE,1,0106000020D70800000100000001030000000100000008000000806FC092387D2E4100B434C214870441807AE04D3F7D2E410086D35A5A8604410002CEEF467D2E4100B62DFA86850441000C212F4E7D2E41002E3144BE8404418030CDE1757C2E41009ACA5D3C840441800A10D75E7C2E4100F6A39EBA86044100E23623377D2E4100885E843C870441806FC092387D2E4100B434C214870441
3078450051,1542 EAST 48 STREET,1,0106000020D708000001000000010300000001000000070000008043C66FACA22E4100A27B71464A0441008DFA51E0A12E4100D4889E054A04418087730EE0A12E4100D0B289124A0441808091F2DCA12E4100562FA7AA4A0441801D09D9DCA12E410042F68AAF4A044100D4D4F6A8A22E41000EE95DF04A04418043C66FACA22E4100A27B71464A0441
3079320331,5901 FOSTER AVENUE,1,0106000020D70800000100000001030000000100000006000000804637DB64B62E4100264045340C0541006256C9AAB52E4100B22363BA09054100E16B8B25B52E4100147C63380C05418092215347B52E4100E2F1A5AC0C054100B58CD2DEB52E4100302B0FB60E0541804637DB64B62E4100264045340C0541
3081320025,429 EAST 99 STREET,1,0106000020D708000001000000010300000001000000060000008063FF7570D82E4100D43C5A0886054180CEA58A3ED72E41009C3568F6810541002CA8DBE9D62E410066B2958283054100425E6DA2D72E4100A2A34DC0840541804C594D6CD82E41001C24CF1B8605418063FF7570D82E4100D43C5A08860541
3082840002,10021 AVENUE N,1,0106000020D7080000010000000103000000010000000500000080D34CADC1FA2E410072BA5F7DF0044180DF1711A7FA2E4100EC6C0823F00441806490074EFA2E410052FDC0C2F1044100E1B71D73FA2E4100A0D52FECF1044180D34CADC1FA2E410072BA5F7DF00441
3084701076,6075 STRICKLAND AVENUE,1,0106000020D7080000010000000103000000010000000700000000DB48A08CC52E4100A03E4749C4034180166A4361C52E4100983DD15AC2034180F9D8E73CC42E4100C02D60BAC30341807604CF00C42E4100A6D839FBC3034180C89E948CC32E410028F20FD3C5034180912608D9C32E41007CEB9671C6034100DB48A08CC52E4100A03E4749C40341
3086640381,8 BRIGHTON 4 PLACE,1,0106000020D708000001000000010300000001000000050000008083A18EBC582E41000E89C38C5D02418004A07261582E4100048FEA265D0241806E7EE04C582E41005E9681505E024180ED7FFCA7582E410066E459B65E02418083A18EBC582E41000E89C38C5D0241
3087610014,2953 CONEY ISLAND AVENUE,1,0106000020D70800000100000001030000000100000005000000009325F227612E410060819567930241806C3E1C60602E410018622D3793024180201BB55D602E4100046BE7DE930241804EAC4A25612E41000E6A3F0F940241009325F227612E410060819567930241
3088000085,15 STANTON ROAD,1,0106000020D70800000100000001030000000100000007000000001291E93C932E4100B4008805990241001DE6FB10932E410012F600EB980241003F74FFDA922E4100F2C767CA980241801FFC97CF922E4100505985C3980241807484DBC5922E41002C46B8D59902418067442D33932E41009299BB179A0241001291E93C932E4100B4008805990241
3088451689,5 GAIN COURT,1,0106000020D7080000010000000103000000010000000600000000959DEAF6B22E4100641BD36BA402410003604484B22E4100E02BDD87A4024100DF64B073B22E4100D0FB74D7A4024100E5D585E8B22E4100D297C3E0A4024180E740D200B32E4100725A9D6CA4024100959DEAF6B22E4100641BD36BA40241
3088762820,11 KAY COURT,1,0106000020D7080000010000000103000000010000000500000000A0654856A82E41009245D26CC4024180AD4E8E19A82E410084077B9CC3024180251FF3E4A72E41005A10E596C4024100180BAD21A82E4100684E3C67C5024100A0654856A82E41009245D26CC40241
3089140608,119 GAIN COURT,1,0106000020D7080000010000000103000000010000000500000000B3CA1F8DAA2E410006EEEBB8CD0241001D92944BAA2E4100C6F189D9CC02418038953D1AAA2E41007474DAC2CD0241009B88BB5BAA2E4100A09579A2CE024100B3CA1F8DAA2E410006EEEBB8CD0241
4000540116,11-19 46 AVENUE,1,0106000020D70800000100000001030000000100000005000000005DD65380772E41006460452DCA094100B8B1D34F772E41009E852525C7094180324B0934772E4100525E3E41C7094100A3364265772E4100466EA348CA0941005DD65380772E41006460452DCA0941
4000540149,11-16 45 ROAD,1,0106000020D708000001000000010300000001000000060000008000F51F4F772E4100D8C432BBCD09410056FC4A1C772E410088A8F2BACA09418054E98013772E410018569FC3CA094100D3740501772E4100A6CCDBD5CA094100162BF932772E41005087C0D7CD09418000F51F4F772E4100D8C432BBCD0941
4002190009,38-01 QUEENS BOULEVARD,1,0106000020D7080000010000000103000000010000000500000000B09BD5C9A82E4100A61E2436B80941001FA1BE86A82E41008806A43DB1094180757EB5BCA72E4100BC527CB1B10941000679CCFFA72E4100DC16FDA9B8094100B09BD5C9A82E4100A61E2436B80941
4003700028,37-30 29 STREET,2,0106000020D7080000010000000103000000010000000600000000DAC004D8992E4100DC5A41802B0A410062E57FBC992E4100964B83CB2A0A41008CC96610992E41001A54A3762C0A4180763CA11F992E41000CA3A6DA2C0A410004A5EB2B992E410060B7602B2D0A4100DAC004D8992E4100DC5A41802B0A41
4004320038,42-63 HUNTER STREET,1,0106000020D70800000100000001030000000100000005000000803BD81D458B2E4100A4007988DF094100255C2CBE8A2E4100A42D5488DE094180A27BB6678A2E4100C0D58269E10941802D34C6EE8A2E4100D8F8A468E20941803BD81D458B2E4100A4007988DF0941
4005130015,11-02 30 AVENUE,1,0106000020D7080000010000000103000000010000000500000000FDC1DAB19D2E4100CE4541CDE90A4180590391B59D2E4100A0631A22E90A41004FFD14D99C2E4100DE16CABDEB0A41807E9418A69D2E4100A2C77AEBEB0A4100FDC1DAB19D2E4100CE4541CDE90A41
4006240075,31-82 35 STREET,1,0106000020D70800000100000001030000000100000009000000004AC89E40B22E41006C140F3D6D0A410056401A38B22E41002CDFF0056D0A4100ACB47C13B22E41009E6EBE5F6D0A410000024CF4B12E4100960E3EAC6D0A4180115332D2B12E41002C4AE1FF6D0A4180FFA6C4AEB12E4100600AC7566E0A4180D4B61F8DB12E4100A05D4BA96E0A4180C969A495B12E4100E09269E06E0A41004AC89E40B22E41006C140F3D6D0A41
4007350001,49-21 NORTHERN BOULEVARD,1,0106000020D7080000010000000103000000010000000B000000802DF436E4C62E4100D6E396B51F0A41800DF15481C72E4100E2E7FF341E0A4100CED87AAAC62E410036673AC5180A418042E88AE2C52E41000236AD74190A41800B1D9203C62E4100EEAF69FD1B0A4100B64BFBCDC52E4100849F309E1B0A4180A51A7162C52E41006E3C10A61C0A4100917F5800C62E4100DE8924AB200A410074E601AEC62E4100383D0D021F0A4180CB2DFDD0C62E4100ECFDA6E41F0A41802DF436E4C62E4100D6E396B51F0A41
4008740070,21-16 24 AVENUE,1,0106000020D7080000010000000103000000010000001300000000FDDDE596B42E410020E58A231A0B418092B8A67BB42E4100FE4232AF190B41008DBF2865B42E410066E3264F190B410076CEAE4FB42E41009A3072F3180B41803ECC9637B42E41008E7A908C180B4180546EE621B42E41003AA0F22F180B4180F6709003B42E41000C4768AE170B41006D7466F3B32E41002A6CA9EA170B4180116548E3B32E4100DE21D5A5170B41809BECF4C5B32E4100D0602613180B41009EEE5EACB32E4100D0698672180B41000940DB91B32E410034B45CD5180B410022234B78B32E4100DE90A634190B4100E98A7D61B32E4100C0DDA789190B41008BF4C546B32E41000EFF3EED190B410032D3A163B32E4100D40F7A681A0B4180CE75B368B32E4100BAF294551A0B410053F3FAEEB32E41002019F8921C0B4100FDDDE596B42E410020E58A231A0B41
4011630085,62 STREET,1,0106000020D708000001000000010300000001000000050000000093B599EDE12E4100F4D458AE260A41807F7C0416E12E410074AE133F260A41802CB7360FE12E41009C9D4202270A41809B70A1E6E12E410084F21E71270A410093B599EDE12E4100F4D458AE260A41
