borocode,ntacode,ntaname,ntacount,decade_built,decade_count,build_rat
BX,BX59,Westchester-Unionport,8385,1880s,3,0.035778175
BX,BX59,Westchester-Unionport,8385,1890s,188,2.242098986
BX,BX59,Westchester-Unionport,8385,1900s,786,9.373881932
BX,BX59,Westchester-Unionport,8385,1910s,1269,15.13416816
BX,BX59,Westchester-Unionport,8385,1920s,2764,32.96362552
BX,BX59,Westchester-Unionport,8385,1930s,1335,15.92128801
BX,BX59,Westchester-Unionport,8385,1940s,289,3.446630888
BX,BX59,Westchester-Unionport,8385,1950s,416,4.96124031
BX,BX59,Westchester-Unionport,8385,1960s,363,4.329159213
BX,BX59,Westchester-Unionport,8385,1970s,103,1.228384019
BX,BX59,Westchester-Unionport,8385,1980s,115,1.37149672
BX,BX59,Westchester-Unionport,8385,1990s,63,0.751341682
BX,BX59,Westchester-Unionport,8385,2000s,287,3.422778772
BX,BX59,Westchester-Unionport,8385,2010s,82,0.977936792
BX,BX62,Woodlawn-Wakefield,12413,1880s,2,0.01611214
BX,BX62,Woodlawn-Wakefield,12413,1890s,41,0.33029888
BX,BX62,Woodlawn-Wakefield,12413,1900s,210,1.691774752
BX,BX62,Woodlawn-Wakefield,12413,1910s,823,6.630145815
BX,BX62,Woodlawn-Wakefield,12413,1920s,3878,31.24144043
BX,BX62,Woodlawn-Wakefield,12413,1930s,2650,21.34858616
BX,BX62,Woodlawn-Wakefield,12413,1940s,771,6.211230162
BX,BX62,Woodlawn-Wakefield,12413,1950s,1269,10.22315315
BX,BX62,Woodlawn-Wakefield,12413,1960s,1184,9.538387175
BX,BX62,Woodlawn-Wakefield,12413,1970s,248,1.997905422
BX,BX62,Woodlawn-Wakefield,12413,1980s,86,0.692822041
BX,BX62,Woodlawn-Wakefield,12413,1990s,134,1.079513413
BX,BX62,Woodlawn-Wakefield,12413,2000s,475,3.826633368
BX,BX62,Woodlawn-Wakefield,12413,2010s,123,0.990896641
BX,BX63,West Concourse,4096,1800s,3,0.073242188
BX,BX63,West Concourse,4096,1840s,2,0.048828125
BX,BX63,West Concourse,4096,1850s,1,0.024414063
BX,BX63,West Concourse,4096,1860s,2,0.048828125
BX,BX63,West Concourse,4096,1870s,2,0.048828125
BX,BX63,West Concourse,4096,1880s,4,0.09765625
BX,BX63,West Concourse,4096,1890s,365,8.911132813
BX,BX63,West Concourse,4096,1900s,757,18.48144531
BX,BX63,West Concourse,4096,1910s,326,7.958984375
BX,BX63,West Concourse,4096,1920s,1044,25.48828125
BX,BX63,West Concourse,4096,1930s,411,10.03417969
BX,BX63,West Concourse,4096,1940s,108,2.63671875
BX,BX63,West Concourse,4096,1950s,146,3.564453125
BX,BX63,West Concourse,4096,1960s,93,2.270507813
BX,BX63,West Concourse,4096,1970s,39,0.952148438
BX,BX63,West Concourse,4096,1980s,126,3.076171875
BX,BX63,West Concourse,4096,1990s,149,3.637695313
BX,BX63,West Concourse,4096,2000s,206,5.029296875
BX,BX63,West Concourse,4096,2010s,74,1.806640625
BX,BX75,Crotona Park East,5289,1860s,3,0.056721497
BX,BX75,Crotona Park East,5289,1870s,2,0.037814332
BX,BX75,Crotona Park East,5289,1880s,15,0.283607487
BX,BX75,Crotona Park East,5289,1890s,360,6.806579694
BX,BX75,Crotona Park East,5289,1900s,1060,20.04159576
BX,BX75,Crotona Park East,5289,1910s,656,12.40310078
BX,BX75,Crotona Park East,5289,1920s,1313,24.82510872
BX,BX75,Crotona Park East,5289,1930s,595,11.24976366
BX,BX75,Crotona Park East,5289,1940s,128,2.420117224
BX,BX75,Crotona Park East,5289,1950s,91,1.720552089
BX,BX75,Crotona Park East,5289,1960s,94,1.777273587
BX,BX75,Crotona Park East,5289,1970s,90,1.701644923
BX,BX75,Crotona Park East,5289,1980s,191,3.611268671
BX,BX75,Crotona Park East,5289,1990s,260,4.915863112
BX,BX75,Crotona Park East,5289,2000s,141,2.66591038
BX,BX75,Crotona Park East,5289,2010s,59,1.115522783
BX,BX98,Rikers Island,450,1800s,1,0.222222222
BX,BX98,Rikers Island,450,1810s,1,0.222222222
BX,BX98,Rikers Island,450,1820s,24,5.333333333
BX,BX98,Rikers Island,450,1830s,21,4.666666667
BX,BX98,Rikers Island,450,1840s,12,2.666666667
BX,BX98,Rikers Island,450,1850s,8,1.777777778
BX,BX98,Rikers Island,450,1860s,1,0.222222222
BX,BX98,Rikers Island,450,1880s,2,0.444444444
BX,BX98,Rikers Island,450,1890s,25,5.555555556
BX,BX98,Rikers Island,450,1900s,58,12.88888889
BX,BX98,Rikers Island,450,1910s,38,8.444444444
BX,BX98,Rikers Island,450,1920s,21,4.666666667
BX,BX98,Rikers Island,450,1930s,52,11.55555556
BX,BX98,Rikers Island,450,1940s,18,4
BX,BX98,Rikers Island,450,1950s,13,2.888888889
BX,BX98,Rikers Island,450,1960s,25,5.555555556
BX,BX98,Rikers Island,450,1970s,2,0.444444444
BX,BX98,Rikers Island,450,1980s,8,1.777777778
BX,BX98,Rikers Island,450,1990s,4,0.888888889
BX,BX98,Rikers Island,450,2000s,14,3.111111111
BX,BX98,Rikers Island,450,2010s,22,4.888888889
MN,MN01,Marble Hill-Inwood,4920,1780s,1,0.020325203
MN,MN01,Marble Hill-Inwood,4920,1850s,2,0.040650407
MN,MN01,Marble Hill-Inwood,4920,1860s,1,0.020325203
MN,MN01,Marble Hill-Inwood,4920,1890s,836,16.99186992
MN,MN01,Marble Hill-Inwood,4920,1900s,551,11.19918699
MN,MN01,Marble Hill-Inwood,4920,1910s,427,8.678861789
MN,MN01,Marble Hill-Inwood,4920,1920s,674,13.69918699
MN,MN01,Marble Hill-Inwood,4920,1930s,707,14.3699187
MN,MN01,Marble Hill-Inwood,4920,1940s,283,5.75203252
MN,MN01,Marble Hill-Inwood,4920,1950s,124,2.520325203
MN,MN01,Marble Hill-Inwood,4920,1960s,162,3.292682927
MN,MN01,Marble Hill-Inwood,4920,1970s,64,1.300813008
MN,MN01,Marble Hill-Inwood,4920,1980s,77,1.56504065
MN,MN01,Marble Hill-Inwood,4920,1990s,76,1.544715447
MN,MN01,Marble Hill-Inwood,4920,2000s,411,8.353658537
MN,MN01,Marble Hill-Inwood,4920,2010s,87,1.768292683
MN,MN03,Central Harlem North-Polo Grounds,15054,1800s,1,0.006642753
MN,MN03,Central Harlem North-Polo Grounds,15054,1880s,10,0.066427528
MN,MN03,Central Harlem North-Polo Grounds,15054,1890s,479,3.18187857
MN,MN03,Central Harlem North-Polo Grounds,15054,1900s,1037,6.888534609
MN,MN03,Central Harlem North-Polo Grounds,15054,1910s,1969,13.07958018
MN,MN03,Central Harlem North-Polo Grounds,15054,1920s,3490,23.18320712
MN,MN03,Central Harlem North-Polo Grounds,15054,1930s,1931,12.82715557
MN,MN03,Central Harlem North-Polo Grounds,15054,1940s,430,2.856383685
MN,MN03,Central Harlem North-Polo Grounds,15054,1950s,375,2.491032284
MN,MN03,Central Harlem North-Polo Grounds,15054,1960s,466,3.095522785
MN,MN03,Central Harlem North-Polo Grounds,15054,1970s,333,2.212036668
MN,MN03,Central Harlem North-Polo Grounds,15054,1980s,323,2.14560914
MN,MN03,Central Harlem North-Polo Grounds,15054,1990s,1278,8.489438023
MN,MN03,Central Harlem North-Polo Grounds,15054,2000s,1230,8.170585891
MN,MN03,Central Harlem North-Polo Grounds,15054,2010s,422,2.803241663
MN,MN04,Hamilton Heights,4669,1800s,1,0.021417862
MN,MN04,Hamilton Heights,4669,1870s,1,0.021417862
MN,MN04,Hamilton Heights,4669,1880s,5,0.107089312
MN,MN04,Hamilton Heights,4669,1890s,692,14.82116085
MN,MN04,Hamilton Heights,4669,1900s,637,13.64317841
MN,MN04,Hamilton Heights,4669,1910s,497,10.64467766
MN,MN04,Hamilton Heights,4669,1920s,825,17.66973656
MN,MN04,Hamilton Heights,4669,1930s,628,13.45041765
MN,MN04,Hamilton Heights,4669,1940s,45,0.963803812
MN,MN04,Hamilton Heights,4669,1950s,98,2.098950525
MN,MN04,Hamilton Heights,4669,1960s,138,2.955665025
MN,MN04,Hamilton Heights,4669,1970s,44,0.94238595
MN,MN04,Hamilton Heights,4669,1980s,80,1.713429
MN,MN04,Hamilton Heights,4669,1990s,178,3.812379525
MN,MN04,Hamilton Heights,4669,2000s,385,8.245877061
MN,MN04,Hamilton Heights,4669,2010s,152,3.2555151
MN,MN06,Manhattanville,1043,1800s,1,0.095877277
MN,MN06,Manhattanville,1043,1860s,1,0.095877277
MN,MN06,Manhattanville,1043,1890s,80,7.670182167
MN,MN06,Manhattanville,1043,1900s,196,18.79194631
MN,MN06,Manhattanville,1043,1910s,201,19.27133269
MN,MN06,Manhattanville,1043,1920s,136,13.03930968
MN,MN06,Manhattanville,1043,1930s,109,10.4506232
MN,MN06,Manhattanville,1043,1940s,19,1.821668265
MN,MN06,Manhattanville,1043,1950s,22,2.109300096
MN,MN06,Manhattanville,1043,1960s,57,5.465004794
MN,MN06,Manhattanville,1043,1970s,14,1.342281879
MN,MN06,Manhattanville,1043,1980s,25,2.396931927
MN,MN06,Manhattanville,1043,1990s,6,0.575263663
MN,MN06,Manhattanville,1043,2000s,18,1.725790988
MN,MN06,Manhattanville,1043,2010s,13,1.246404602
MN,MN09,Morningside Heights,3507,1800s,1,0.0285144
MN,MN09,Morningside Heights,3507,1850s,1,0.0285144
MN,MN09,Morningside Heights,3507,1880s,11,0.313658397
MN,MN09,Morningside Heights,3507,1890s,210,5.988023952
MN,MN09,Morningside Heights,3507,1900s,545,15.54034788
MN,MN09,Morningside Heights,3507,1910s,374,10.66438551
MN,MN09,Morningside Heights,3507,1920s,568,16.19617907
MN,MN09,Morningside Heights,3507,1930s,650,18.53435985
MN,MN09,Morningside Heights,3507,1940s,90,2.566295979
MN,MN09,Morningside Heights,3507,1950s,134,3.820929569
MN,MN09,Morningside Heights,3507,1960s,70,1.996007984
MN,MN09,Morningside Heights,3507,1970s,39,1.112061591
MN,MN09,Morningside Heights,3507,1980s,68,1.938979184
MN,MN09,Morningside Heights,3507,1990s,114,3.250641574
MN,MN09,Morningside Heights,3507,2000s,170,4.847447961
MN,MN09,Morningside Heights,3507,2010s,121,3.450242372
MN,MN11,Central Harlem South,8013,1800s,3,0.037439161
MN,MN11,Central Harlem South,8013,1880s,6,0.074878323
MN,MN11,Central Harlem South,8013,1890s,247,3.082490952
MN,MN11,Central Harlem South,8013,1900s,977,12.19268688
MN,MN11,Central Harlem South,8013,1910s,1271,15.8617247
MN,MN11,Central Harlem South,8013,1920s,2444,30.50043679
MN,MN11,Central Harlem South,8013,1930s,1157,14.43903657
MN,MN11,Central Harlem South,8013,1940s,193,2.408586048
MN,MN11,Central Harlem South,8013,1950s,209,2.608261575
MN,MN11,Central Harlem South,8013,1960s,256,3.194808436
MN,MN11,Central Harlem South,8013,1970s,102,1.272931486
MN,MN11,Central Harlem South,8013,1980s,102,1.272931486
MN,MN11,Central Harlem South,8013,1990s,294,3.669037814
MN,MN11,Central Harlem South,8013,2000s,311,3.881193061
MN,MN11,Central Harlem South,8013,2010s,132,1.6473231
MN,MN12,Upper West Side,15882,1800s,2,0.012592872
MN,MN12,Upper West Side,15882,1830s,1,0.006296436
MN,MN12,Upper West Side,15882,1840s,1,0.006296436
MN,MN12,Upper West Side,15882,1850s,10,0.062964362
MN,MN12,Upper West Side,15882,1860s,11,0.069260798
MN,MN12,Upper West Side,15882,1870s,1,0.006296436
MN,MN12,Upper West Side,15882,1880s,26,0.163707342
MN,MN12,Upper West Side,15882,1890s,831,5.232338496
MN,MN12,Upper West Side,15882,1900s,2756,17.35297821
MN,MN12,Upper West Side,15882,1910s,1628,10.25059816
MN,MN12,Upper West Side,15882,1920s,2513,15.82294421
MN,MN12,Upper West Side,15882,1930s,1923,12.10804685
MN,MN12,Upper West Side,15882,1940s,732,4.608991311
MN,MN12,Upper West Side,15882,1950s,944,5.943835789
MN,MN12,Upper West Side,15882,1960s,1142,7.19053016
MN,MN12,Upper West Side,15882,1970s,723,4.552323385
MN,MN12,Upper West Side,15882,1980s,445,2.801914117
MN,MN12,Upper West Side,15882,1990s,522,3.286739705
MN,MN12,Upper West Side,15882,2000s,490,3.085253746
MN,MN12,Upper West Side,15882,2010s,239,1.504848256
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1800s,2,0.014753615
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1820s,4,0.029507229
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1840s,3,0.022130422
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1850s,13,0.095898495
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1860s,8,0.059014459
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1870s,2,0.014753615
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1880s,39,0.287695485
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1890s,370,2.729418708
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1900s,1195,8.815284745
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1910s,1228,9.058719386
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1920s,3714,27.39746238
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1930s,2859,21.09029212
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1940s,743,5.480967837
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1950s,595,4.389200354
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1960s,540,3.983475952
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1970s,215,1.586013573
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1980s,221,1.630274417
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,1990s,314,2.316317498
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,2000s,489,3.607258778
MN,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,13556,2010s,222,1.637651225
MN,MN14,Lincoln Square,11769,1800s,2,0.016993797
MN,MN14,Lincoln Square,11769,1870s,3,0.025490696
MN,MN14,Lincoln Square,11769,1880s,20,0.169937973
MN,MN14,Lincoln Square,11769,1890s,905,7.689693262
MN,MN14,Lincoln Square,11769,1900s,1781,15.13297646
MN,MN14,Lincoln Square,11769,1910s,1237,10.51066361
MN,MN14,Lincoln Square,11769,1920s,2596,22.05794885
MN,MN14,Lincoln Square,11769,1930s,1185,10.06882488
MN,MN14,Lincoln Square,11769,1940s,642,5.455008922
MN,MN14,Lincoln Square,11769,1950s,1042,8.853768375
MN,MN14,Lincoln Square,11769,1960s,396,3.364771858
MN,MN14,Lincoln Square,11769,1970s,277,2.353640921
MN,MN14,Lincoln Square,11769,1980s,336,2.85495794
MN,MN14,Lincoln Square,11769,1990s,370,3.143852494
MN,MN14,Lincoln Square,11769,2000s,424,3.60268502
MN,MN14,Lincoln Square,11769,2010s,132,1.121590619
MN,MN15,Clinton,5902,1800s,3,0.050830227
MN,MN15,Clinton,5902,1850s,2,0.033886818
MN,MN15,Clinton,5902,1860s,3,0.050830227
MN,MN15,Clinton,5902,1880s,12,0.203320908
MN,MN15,Clinton,5902,1890s,568,9.62385632
MN,MN15,Clinton,5902,1900s,840,14.23246357
MN,MN15,Clinton,5902,1910s,452,7.658420874
MN,MN15,Clinton,5902,1920s,1421,24.07658421
MN,MN15,Clinton,5902,1930s,781,13.23280244
MN,MN15,Clinton,5902,1940s,296,5.015249068
MN,MN15,Clinton,5902,1950s,375,6.35377838
MN,MN15,Clinton,5902,1960s,233,3.9478143
MN,MN15,Clinton,5902,1970s,130,2.202643172
MN,MN15,Clinton,5902,1980s,175,2.965096577
MN,MN15,Clinton,5902,1990s,110,1.863774992
MN,MN15,Clinton,5902,2000s,191,3.236191122
MN,MN15,Clinton,5902,2010s,109,1.846831583
MN,MN17,Midtown-Midtown South,19906,1800s,2,0.010047222
MN,MN17,Midtown-Midtown South,19906,1850s,2,0.010047222
MN,MN17,Midtown-Midtown South,19906,1860s,1,0.005023611
MN,MN17,Midtown-Midtown South,19906,1870s,1,0.005023611
MN,MN17,Midtown-Midtown South,19906,1880s,6,0.030141666
MN,MN17,Midtown-Midtown South,19906,1890s,744,3.737566563
MN,MN17,Midtown-Midtown South,19906,1900s,1242,6.239324827
MN,MN17,Midtown-Midtown South,19906,1910s,1996,10.0271275
MN,MN17,Midtown-Midtown South,19906,1920s,4678,23.50045212
MN,MN17,Midtown-Midtown South,19906,1930s,2929,14.71415654
MN,MN17,Midtown-Midtown South,19906,1940s,430,2.160152718
MN,MN17,Midtown-Midtown South,19906,1950s,565,2.838340199
MN,MN17,Midtown-Midtown South,19906,1960s,1084,5.445594293
MN,MN17,Midtown-Midtown South,19906,1970s,956,4.802572089
MN,MN17,Midtown-Midtown South,19906,1980s,930,4.671958204
MN,MN17,Midtown-Midtown South,19906,1990s,887,4.455942932
MN,MN17,Midtown-Midtown South,19906,2000s,1400,7.03305536
MN,MN17,Midtown-Midtown South,19906,2010s,564,2.833316588
MN,MN19,Turtle Bay-East Midtown,7355,1800s,1,0.013596193
MN,MN19,Turtle Bay-East Midtown,7355,1840s,1,0.013596193
MN,MN19,Turtle Bay-East Midtown,7355,1860s,2,0.027192386
MN,MN19,Turtle Bay-East Midtown,7355,1880s,1,0.013596193
MN,MN19,Turtle Bay-East Midtown,7355,1890s,216,2.936777702
MN,MN19,Turtle Bay-East Midtown,7355,1900s,546,7.423521414
MN,MN19,Turtle Bay-East Midtown,7355,1910s,963,13.09313392
MN,MN19,Turtle Bay-East Midtown,7355,1920s,2407,32.72603671
MN,MN19,Turtle Bay-East Midtown,7355,1930s,1231,16.73691366
MN,MN19,Turtle Bay-East Midtown,7355,1940s,354,4.813052345
MN,MN19,Turtle Bay-East Midtown,7355,1950s,340,4.622705642
MN,MN19,Turtle Bay-East Midtown,7355,1960s,363,4.935418083
MN,MN19,Turtle Bay-East Midtown,7355,1970s,110,1.495581237
MN,MN19,Turtle Bay-East Midtown,7355,1980s,147,1.998640381
MN,MN19,Turtle Bay-East Midtown,7355,1990s,55,0.747790619
MN,MN19,Turtle Bay-East Midtown,7355,2000s,186,2.52889191
MN,MN19,Turtle Bay-East Midtown,7355,2010s,120,1.631543168
MN,MN20,Murray Hill-Kips Bay,7408,1840s,1,0.01349892
MN,MN20,Murray Hill-Kips Bay,7408,1850s,2,0.02699784
MN,MN20,Murray Hill-Kips Bay,7408,1880s,4,0.05399568
MN,MN20,Murray Hill-Kips Bay,7408,1890s,261,3.523218143
MN,MN20,Murray Hill-Kips Bay,7408,1900s,631,8.517818575
MN,MN20,Murray Hill-Kips Bay,7408,1910s,1109,14.97030238
MN,MN20,Murray Hill-Kips Bay,7408,1920s,1517,20.47786177
MN,MN20,Murray Hill-Kips Bay,7408,1930s,794,10.71814255
MN,MN20,Murray Hill-Kips Bay,7408,1940s,265,3.577213823
MN,MN20,Murray Hill-Kips Bay,7408,1950s,449,6.061015119
MN,MN20,Murray Hill-Kips Bay,7408,1960s,602,8.126349892
MN,MN20,Murray Hill-Kips Bay,7408,1970s,209,2.821274298
MN,MN20,Murray Hill-Kips Bay,7408,1980s,252,3.401727862
MN,MN20,Murray Hill-Kips Bay,7408,1990s,354,4.778617711
MN,MN20,Murray Hill-Kips Bay,7408,2000s,504,6.803455724
MN,MN20,Murray Hill-Kips Bay,7408,2010s,118,1.59287257
MN,MN21,Gramercy,4574,1800s,2,0.043725404
MN,MN21,Gramercy,4574,1830s,1,0.021862702
MN,MN21,Gramercy,4574,1840s,1,0.021862702
MN,MN21,Gramercy,4574,1850s,3,0.065588107
MN,MN21,Gramercy,4574,1860s,1,0.021862702
MN,MN21,Gramercy,4574,1870s,2,0.043725404
MN,MN21,Gramercy,4574,1880s,4,0.087450809
MN,MN21,Gramercy,4574,1890s,105,2.295583734
MN,MN21,Gramercy,4574,1900s,218,4.766069086
MN,MN21,Gramercy,4574,1910s,594,12.98644512
MN,MN21,Gramercy,4574,1920s,1205,26.34455619
MN,MN21,Gramercy,4574,1930s,399,8.72321819
MN,MN21,Gramercy,4574,1940s,118,2.579798863
MN,MN21,Gramercy,4574,1950s,343,7.498906865
MN,MN21,Gramercy,4574,1960s,554,12.11193704
MN,MN21,Gramercy,4574,1970s,178,3.891560997
MN,MN21,Gramercy,4574,1980s,224,4.8972453
MN,MN21,Gramercy,4574,1990s,181,3.957149104
MN,MN21,Gramercy,4574,2000s,208,4.547442064
MN,MN21,Gramercy,4574,2010s,105,2.295583734
MN,MN22,East Village,6485,1800s,3,0.046260601
MN,MN22,East Village,6485,1830s,1,0.0154202
MN,MN22,East Village,6485,1850s,3,0.046260601
MN,MN22,East Village,6485,1860s,2,0.030840401
MN,MN22,East Village,6485,1870s,2,0.030840401
MN,MN22,East Village,6485,1880s,5,0.077101002
MN,MN22,East Village,6485,1890s,93,1.434078643
MN,MN22,East Village,6485,1900s,1018,15.69776407
MN,MN22,East Village,6485,1910s,453,6.98535081
MN,MN22,East Village,6485,1920s,1817,28.01850424
MN,MN22,East Village,6485,1930s,413,6.368542791
MN,MN22,East Village,6485,1940s,254,3.916730918
MN,MN22,East Village,6485,1950s,193,2.976098689
MN,MN22,East Village,6485,1960s,188,2.898997687
MN,MN22,East Village,6485,1970s,88,1.356977641
MN,MN22,East Village,6485,1980s,281,4.33307633
MN,MN22,East Village,6485,1990s,643,9.915188897
MN,MN22,East Village,6485,2000s,635,9.791827294
MN,MN22,East Village,6485,2010s,143,2.205088666
MN,MN23,West Village,15480,1790s,1,0.006459948
MN,MN23,West Village,15480,1800s,11,0.071059432
MN,MN23,West Village,15480,1820s,4,0.025839793
MN,MN23,West Village,15480,1830s,3,0.019379845
MN,MN23,West Village,15480,1840s,20,0.129198966
MN,MN23,West Village,15480,1850s,6,0.03875969
MN,MN23,West Village,15480,1860s,9,0.058139535
MN,MN23,West Village,15480,1870s,9,0.058139535
MN,MN23,West Village,15480,1880s,20,0.129198966
MN,MN23,West Village,15480,1890s,1761,11.37596899
MN,MN23,West Village,15480,1900s,2800,18.0878553
MN,MN23,West Village,15480,1910s,1580,10.20671835
MN,MN23,West Village,15480,1920s,2732,17.64857881
MN,MN23,West Village,15480,1930s,2071,13.37855297
MN,MN23,West Village,15480,1940s,564,3.643410853
MN,MN23,West Village,15480,1950s,547,3.533591731
MN,MN23,West Village,15480,1960s,514,3.320413437
MN,MN23,West Village,15480,1970s,200,1.291989664
MN,MN23,West Village,15480,1980s,221,1.427648579
MN,MN23,West Village,15480,1990s,626,4.043927649
MN,MN23,West Village,15480,2000s,732,4.728682171
MN,MN23,West Village,15480,2010s,298,1.925064599
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1790s,2,0.019398642
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1800s,11,0.106692532
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1810s,1,0.009699321
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1820s,4,0.038797284
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1830s,4,0.038797284
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1840s,3,0.029097963
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1850s,17,0.164888458
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1860s,10,0.09699321
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1870s,14,0.135790495
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1880s,47,0.455868089
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1890s,770,7.468477207
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1900s,1700,16.48884578
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1910s,1722,16.70223084
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1920s,1253,12.15324927
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1930s,1073,10.40737148
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1940s,366,3.549951503
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1950s,378,3.666343356
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1960s,284,2.754607177
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1970s,157,1.522793404
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1980s,262,2.541222114
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,1990s,629,6.100872939
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,2000s,576,5.586808923
MN,MN24,SoHo-TriBeCa-Civic Center-Little Italy,10310,2010s,310,3.006789525
MN,MN25,Battery Park City-Lower Manhattan,2576,1800s,1,0.038819876
MN,MN25,Battery Park City-Lower Manhattan,2576,1820s,1,0.038819876
MN,MN25,Battery Park City-Lower Manhattan,2576,1830s,6,0.232919255
MN,MN25,Battery Park City-Lower Manhattan,2576,1840s,17,0.659937888
MN,MN25,Battery Park City-Lower Manhattan,2576,1850s,23,0.892857143
MN,MN25,Battery Park City-Lower Manhattan,2576,1860s,6,0.232919255
MN,MN25,Battery Park City-Lower Manhattan,2576,1870s,29,1.125776398
MN,MN25,Battery Park City-Lower Manhattan,2576,1880s,58,2.251552795
MN,MN25,Battery Park City-Lower Manhattan,2576,1890s,141,5.473602484
MN,MN25,Battery Park City-Lower Manhattan,2576,1900s,528,20.49689441
MN,MN25,Battery Park City-Lower Manhattan,2576,1910s,264,10.2484472
MN,MN25,Battery Park City-Lower Manhattan,2576,1920s,394,15.29503106
MN,MN25,Battery Park City-Lower Manhattan,2576,1930s,343,13.31521739
MN,MN25,Battery Park City-Lower Manhattan,2576,1940s,25,0.970496894
MN,MN25,Battery Park City-Lower Manhattan,2576,1950s,53,2.057453416
MN,MN25,Battery Park City-Lower Manhattan,2576,1960s,81,3.144409938
MN,MN25,Battery Park City-Lower Manhattan,2576,1970s,37,1.436335404
MN,MN25,Battery Park City-Lower Manhattan,2576,1980s,66,2.562111801
MN,MN25,Battery Park City-Lower Manhattan,2576,1990s,39,1.513975155
MN,MN25,Battery Park City-Lower Manhattan,2576,2000s,140,5.434782609
MN,MN25,Battery Park City-Lower Manhattan,2576,2010s,133,5.163043478
MN,MN27,Chinatown,6573,1800s,1,0.015213753
MN,MN27,Chinatown,6573,1820s,1,0.015213753
MN,MN27,Chinatown,6573,1830s,1,0.015213753
MN,MN27,Chinatown,6573,1860s,1,0.015213753
MN,MN27,Chinatown,6573,1870s,2,0.030427506
MN,MN27,Chinatown,6573,1880s,11,0.167351286
MN,MN27,Chinatown,6573,1890s,225,3.423094477
MN,MN27,Chinatown,6573,1900s,900,13.69237791
MN,MN27,Chinatown,6573,1910s,1069,16.26350221
MN,MN27,Chinatown,6573,1920s,1605,24.41807394
MN,MN27,Chinatown,6573,1930s,602,9.158679446
MN,MN27,Chinatown,6573,1940s,113,1.719154115
MN,MN27,Chinatown,6573,1950s,150,2.282062985
MN,MN27,Chinatown,6573,1960s,211,3.210101932
MN,MN27,Chinatown,6573,1970s,141,2.145139206
MN,MN27,Chinatown,6573,1980s,162,2.464628024
MN,MN27,Chinatown,6573,1990s,441,6.709265176
MN,MN27,Chinatown,6573,2000s,413,6.283280085
MN,MN27,Chinatown,6573,2010s,153,2.327704245
MN,MN28,Lower East Side,4902,1660s,1,0.020399837
MN,MN28,Lower East Side,4902,1800s,2,0.040799674
MN,MN28,Lower East Side,4902,1850s,1,0.020399837
MN,MN28,Lower East Side,4902,1860s,1,0.020399837
MN,MN28,Lower East Side,4902,1870s,2,0.040799674
