"bbl","irrlotcode","lotarea","lotfront","lotdepth","front_depth_product","pluto_shape_area","geom"
"4121620032.0","N",55750,"82.5","480","39600","56931.7080959519","0106000020D7080000010000000103000000010000002400000000693BFAABCB2F410082BCF4F85D074180299BC50ACC2F41006464D9695C07418054125A41CC2F41007CF915935B074180B62B3E61CC2F41005A64C3175B0741807BC4E39CCC2F4100A4C08D395A074100D745065DCD2F4100640003AA57074100CDA88423CE2F4100BC49D4375507410080B9EEE1CE2F4100B68D24DF520741009550131BCF2F4100461CE02A52074180E5DADD6DCF2F4100CA8DB2255107418049173E8DCF2F4100DCA6B8C250074180D1AF6D1CCF2F41000E7EBDB64F07418087DBFDC4CE2F41006E518EC850074180EBC66B4DCE2F41001E02FF3E52074180962AB022CE2F4100DC3FD1C452074100428EF4F7CD2F41009C7DA34A53074180EDF138CDCD2F4100580F75D05307418098557DA2CD2F4100164D47565407410044B9C177CD2F4100D4DE18DC54074180EFAB4E5DCD2F41004A27ED2E550741802E388F07CD2F41003066733B560741800221EE04CD2F41000C32AF4356074180AA6ABD01CD2F4100B280AC4D56074180ACE05FD0CC2F4100E89D45EF5607418084C09F7DCC2F41008A54330A5807410032E75942CC2F41003CDA83DC58074100FC7BF611CC2F4100064BC895590741801AB523CACB2F4100C66CD44C59074100DC52965FCB2F41000C069AE0580741802F306F58CB2F4100F2993C13590741800280D53FCB2F4100A61B5EC15907418057FDF8E5CA2F41009A9C723D5C074100DF0664A2CA2F41006E77D41B5E07418058404A34CB2F41004AE776615F0741800EF30F4ECB2F4100D895FC9A5F074100693BFAABCB2F410082BCF4F85D0741"
"5002150127.0","N",15260,"70","218","15260","19858.4152233241","0106000020D7080000010000000103000000010000000800000080E67F2FE1F42C4100CE3E3F9CAF044180B3B2B720F52C410022843233AA0441008D020192F42C4100068905EAA9044180A8C33471F42C4100167D93ACAD04410076F3AFFFF32C4100E26F5E72AD0441001DAF60DAF32C4100CC2D457AB00441803930028DF42C41002CA8DDD5B0044180E67F2FE1F42C4100CE3E3F9CAF0441"
"5008820223.0","N",24138,"162","149","24138","25012.0978190068","0106000020D7080000010000000103000000010000000E000000000E85B1E2142D41003CF8EC935F034100E1EFE910152D4100421B0EF45D03418078708632142D4100267A51965C03418069BB6A20142D4100E840043B5C03418097B4111C142D4100B27FF9425C0341803972C515142D41001405924A5C03418008ADF70D142D41005AD8A6525C03410025103E06142D41002C28CF585C0341801E152B04142D41003C139A595C034180C8A0060A142D41009A37E1F75C034180FBEFE699132D4100829410965F034100D9A27C60132D410042703FED600341803BB19682142D4100B845A1F4620341000E85B1E2142D41003CF8EC935F0341"
"5008940075.0","N",19890,"117","170","19890","13782.6841050535","0106000020D708000001000000010300000001000000070000008031FFA1191D2D41009C22E58CD80241008B8358661C2D4100BE98D054D60241007FA4B2B21B2D410008897247D60241801448D89B1B2D4100AEE9FC8FD60241801D74E55B1C2D410024112AA7DA024100D49229F71C2D4100F454AFEED802418031FFA1191D2D41009C22E58CD80241"
"5022710018.0","N",38000,"220","200","44000","38515.1045842285","0106000020D7080000010000000103000000010000000C0000000041F57B01E42C4100C6201DCD32024100BE460785E32C4100647C707E32024100F79B9EA4E32C4100B6CDBA632F024100B1640BDEE22C41000ED033E62E0241800958686CE22C41001CD65C9E2E024180D002D14CE22C4100CC3013B931024180733DAC2CE22C41004255AFE13402418047DBFF74E22C4100EE4D590F3502418066A916C3E22C4100AAE0A540350241806B31E564E32C4100E2CBCCA635024100F2B65AE1E32C4100E2E75FF53502410041F57B01E42C4100C6201DCD320241"
"1007720075.0","N",19256,"95","99","9405","20027.178819396","0106000020D7080000010000000103000000010000000900000000DB1732430E2E41009018DDB0B609410041D80BE00D2E410050B14FDCB30941000282E30A0E2E410042252E7DB309410065019DAB0D2E410064EFE5C4B0094180F81FB6FA0C2E41008A314B4DB209418024C8A55A0D2E41001462660AB5094180CCF725370D2E4100FEF63559B5094180909590990D2E41008EAD6A28B8094100DB1732430E2E41009018DDB0B60941"
"2025830365.0","N",101849,"476.25","449.08","213874.35","81598.1354994796","0106000020D7080000010000000103000000010000001C00000080768930FECA2E41004295BD551D0C4180CB1100ADCB2E4100406000401B0C41006BE81B07CC2E4100C479AB121D0C4180E111AE27CD2E4100FC7848B6190C4180AD090033CD2E4100D2EBFF97190C4100C2DDFF39CD2E410064EDFF8B190C4100D8070041CD2E410070EEFF83190C4180A9DBFF49CD2E41007CEFFF7B190C41005323E450CD2E4100140FE57B190C410040F0FFF4CD2E410094E6FFBF190C41009241FEF9CD2E41007A1E1CC4190C4180090D0F00CE2E4100643653CB190C410076411405CE2E4100322149D3190C4180158CE409CE2E4100F475C9DC190C41009AAADE0CCE2E41009EE8ADE3190C4180FD40EA12CE2E410072696FF4190C4100756EC119CE2E41004A18F30C1A0C41002A00A01FCE2E410092DFAD281A0C4180FE019D2BCF2E4100EA5A469D1F0C4100FBFEE29ECF2E4100F28C73431E0C410016B8BD82CF2E41001CF9A1CD1D0C4180E89763E8CE2E410072B6D6481B0C4180ECAA4B2ECE2E41006CF3EF67180C4100F6E468E9CC2E4100F4203581130C41000D0723D1CC2E4100B253D4DA130C4100C2B037CECC2E41009C5755CC130C4100486DDA82CA2E4100E22C8AD11A0C4180768930FECA2E41004295BD551D0C41"
"2026307501.0","N",36768,"0","0","0","36969.5531411939","0106000020D70800000100000001030000000100000008000000801A43EF27D22E4100DCFF95F1120D4180CAD36A63D12E410014E5EDE6130D4180C1D7AE82D12E41007C925E76150D41801063D929D12E410090A745E5150D410007B6E6C0D02E41007CA24B68160D4180A3D3D01CD12E4100AE4192FE1A0D4100B613B5A5D22E4100F2D31014190D41801A43EF27D22E4100DCFF95F1120D41"
"3024720030.0","N",58974,"160","449","71840","3511.56372025836","0106000020D7080000010000000103000000010000001200000000E8A241C25B2E4100D21083BC400941001B96E17F5B2E41009EED999A40094180C3464F805B2E4100086DAFA14009410012CA66885B2E41000E974A0041094100C8601D915B2E4100EC88735241094100AD4F95985B2E410070AEB48B410941800561C9A35B2E4100C409E7D341094100197D02AA5B2E4100A268C3F641094180567DAEBC5B2E41000441E052420941806BEFE7C25B2E41001C8FB47A420941007F0B21C95B2E4100787C83A7420941802F0389DF5B2E4100AC082C7143094180434AC2E55B2E41000CA2FB9D43094100C0CF9AEC5B2E410086A253C3430941807E6FED165C2E41003C15F0964409418087D2CB385C2E4100D4BAF84245094180771041475C2E4100667F5B4A45094100E8A241C25B2E4100D21083BC400941"
"2032450012.0","N",138400,"0","0","0","150451.054398051","0106000020D7080000010000000103000000010000002300000080272ECD74CF2E41002A11D30D610F4180B5CCF174CF2E410030ADCB0C610F41009551B8B3CF2E4100C220D9D25B0F410044766112D12E4100E07B12F8590F418067576821D12E41001214BFA35A0F4180535BC688D12E4100AEAED8185A0F41800874BA13D02E41003C29D672490F41800365CE71D02E410066EC2EEB480F41802B15D6BDD02E410040B88D7D480F4180C64E3096D02E4100FEDFAEB9460F4100AB415EE5CF2E41006E56A5B8470F41809B24DB4CCF2E41009CB8B223480F4100161FD848CF2E4100FC3875D74A0F4180DC894D49CF2E4100425993AE4B0F41000069D248CF2E4100BC44ED924C0F4100BC78AF46CF2E41007869E8BD4D0F4180036E5441CF2E4100E62088434F0F418037C31338CF2E4100AED87FEF500F4180E3D5C629CF2E4100642B9DC6520F41002CF5AA1CCF2E41002E76831C540F4180D44E2C10CF2E410078B1638C550F41005F0D360DCF2E4100540769DA550F41004328D802CF2E4100D2077BEB560F4180158219F5CE2E4100DC9C8534580F41803E899CECCE2E4100A20370F2580F4180119E25D8CE2E4100D892289B5A0F41802E4060C7CE2E41001250F1DA5B0F41800558ABBACE2E4100142C6EBF5C0F4100B82A94B2CE2E410012F2844B5D0F4100E828E8ABCE2E4100E6D92ABC5D0F4100F1AA94B8CE2E4100E289DBEF5D0F41005EF52A1BCF2E4100827855A8600F410084C56821CF2E41000E3F9516610F4100BA863538CF2E4100E27CFABF620F4180272ECD74CF2E41002A11D30D610F41"
"3025810012.0","N",19444,"75","259.25","19443.75","19373.3044903831","0106000020D7080000010000000103000000010000000A00000000DEC05D967C2E410068F30D2314094180284DD2CF7C2E41000A9B941012094180F7C0951A7C2E4100DC123CD6100941005A3F8EB37B2E41001E0F788D140941809D46E0487B2E4100CAC56866180941004136F6CF7B2E410038DE056A1909410029426C237C2E4100F6CC75671609410095AF0AF67B2E4100726CC01816094100AB84243D7C2E4100AE304D8813094100DEC05D967C2E410068F30D23140941"
"2033600120.0","N",649400,"108","798","86184","649399.990875587","0106000020D7080000010000000103000000010000005500000000A1B3A1EC312F410059C5A35B32104100B9D86B6B312F4100ADEB694B30104100A7F54ADB2F2F4100CE5B3E4F2A104180D59141BA2F2F41003B46ABCF2910418046377D9F2F2F41002A91746629104180486C6B862F2F4100D4635702291041005BB40C5C2F2F410044DF895528104100964C2B302F2F41004995839D27104100043C8B0A2F2F4100DA5157FB261041806A4C12F92E2F4100D67C92AE261041006D6A8BF02E2F41008CE2C28826104100BABF8AE62E2F4100CFF11C5C26104100C5B79BE02E2F4100BCAC78412610418063734EDA2E2F4100C6D80C2526104180921760D32E2F41003E5FA305261041808A4521CC2E2F4100855DA0E4251041007D4109C22E2F4100737C57B625104180621030B82E2F4100642AD688251041006088D5A52E2F4100BC181D33251041806F4588942E2F4100AC9129E1241041003E5C52802E2F4100B6EFFC7F241041805B8B53702E2F4100B787EE3124104100C755A25F2E2F410038145ADF2310410064E0BB4E2E2F41000E26888A231041802E24C73A2E2F41003DF4BD2423104100622FF6272E2F410059A811C32210410044EAE7172E2F4100A8F85E6E2210418094AA46022E2F4100335B33FA21104180B91766E62D2F410095E7C46021104180484FF7432D2F410042A3A1BF1E104180FFA44A222D2F4100589B14341E1041009EDA88B22C2F4100719311B21B104180C4111F602C2F4100BD45A1D819104100AEE1854E2C2F4100ABB47943191041807DF1D821292F410002EA9CD507104100E6058AE7282F4100EA5B9257061041809D6C8EA5282F410046ED3EA704104100F9BD4F90272F41006A7662DAFD0F4100157D7D22272F4100A23E4496F80F4180E15408DE232F4100400C3A7AD00F41802D3EC733232F4100DA577E0EC80F418057CBC17A222F4100A262ECF6BE0F410033824884222F4100186F9E08BF0F41006614CBD7202F4100B0DF76E5A90F418036586015202F4100EABEA1E4AA0F410054985841202F4100DCFFE50AAD0F410002E17C40202F41003840060CAD0F4180A4170344202F41002222FA38AD0F41807EFEFDB6202F41006CA49AF3B20F4100FC0918A7202F4100FC33BE56B30F41805E8081DE202F41005040CB50B60F4180071221F4202F41006023F175B90F4180BE8FE0FD202F41008A7BA4E5B90F410060CB6909212F4100CA85DD73BA0F4100333E3914212F410068A922F9BA0F41809A5BB31F212F4100E098A386BB0F418067EDFC29212F4100862B7505BC0F41004B209735212F4100EC807E94BC0F41001BBC6540212F4100643CBA19BD0F418036BF924C212F41002409D5AFBD0F418005011F57212F4100400CDF31BE0F4100A5BEEA79212F4100E6C3D6DEBF0F4100B5E0C1D7212F41009A5CFC1AC00F41808FC4B714222F410042954A1AC30F41805673018A222F4100F01495DEC80F4180CA327CE1222F4100040DAE2BCD0F41800424CBF0222F410080525DECCD0F4100529EF3FA222F41002A4D386CCE0F41007D6EC3CD222F41007C135333CF0F4100993F6BC2222F410074324E8AD00F41003C1E06D0222F410086913EDFD10F4100D03C2F15232F4100A088F80ED30F410011146065232F41006A2AD6D2D30F4180397CF84B242F4100D69414A1DE0F4100772FD9B8242F41000E1E2EBBE30F410093B44824262F41006A5468F9F40F4100AD45BE682B2F4100377DC7791A104100DDB46D7B2D2F4100BE0127EC231041002FBA1B862D2F4100B53A711B24104100B361C58E2D2F41002DED4C4124104100C010739B2D2F4100ACDC727724104180E17079AA2D2F41006CE67BB7241041008D57551A302F41007220E56B2E104100C951653C312F4100190AA5EE32104100A1B3A1EC312F410059C5A35B321041"
"2059330100.0","N",621580,"0","0","0","492473.630764016","0106000020D7080000010000000103000000010000007500000000D0A4BEBCC92E41002F899FDF97104180CF5419E6C92E41001FE620BA97104180C849D0AFC92E410035B914C895104180923D6C2BC92E4100DD6772099110418096E9FBC9C82E41002EEF7B8B8D1041006E226CB2C82E4100F0C391978D104100AE2434D4C72E41007B18B68B8510410072CC61D0C62E4100797C4B237C104100412DBCC5C62E4100F5F809277C104180366AC4B7C62E4100BCAA02807B10410078450488C62E410093F5024579104100B5C3016FC62E41007DA2F01978104100599B5546C62E4100C9289433761041003157B124C62E410063224CA1741041805DE8231AC62E41002D281C23741041807CB53B7FC62E4100B6B409EF73104100CB85A26AC62E41006109555A7310410044105046C62E4100DB66C9687210410059FC5A3FC62E41008746363B7210418039F72C33C62E410089DBA6F47110418055907824C62E410035CA6D9C711041809D887312C62E41006274662F711041006F82D9F9C52E41007E2F90A27010418005EF76C3C52E410010C646646F104100F8A766A3C52E4100B51ABAA66E104180D4F92176C52E41000188DF9D6D104180BD113E26C52E4100796C5ED06B104100ED937CFEC42E410056B070DF6A104180BCC15A6EC52E41000B10F5D26A1041800467F1ABC52E410084566DCE6A10418080F9B16EC62E4100AEA684CC69104100F89649F7C62E41001A765DE7681041804C50131CC72E4100B2687A7B68104180C12DEC13C72E4100DAA2BF54681041800DAE160FC72E410005BAC93D68104180F7875808C72E41001A5AC21D6810410022C70CFEC62E4100E33ADAEC67104180B6E845DAC62E410000CAA30B681041007893D691C62E4100DCAA7188681041809AC4AD7CC62E41003D37BAAC681041004239E65FC62E41001B860FDE681041003276D847C62E4100EF7DE3076910418048F13E2DC62E4100E56D5E3569104100D4CDEC26C62E41007C12DC3F69104100F2C8A80EC62E41004CEE2168691041803A932204C62E410083E2477A69104180D4F868E9C52E4100F89F539E691041009D54D5D1C52E41004C025CBB691041809A9D38BFC52E4100D6EEA8CF691041805896B3A9C52E4100C8D0C5E269104180A4C27290C52E4100E10AE4F469104180D429257EC52E4100BE4E06FA69104180AA337E6BC52E4100DAC7C2F86910410033C46F56C52E4100EED448F1691041809071DA41C52E41001D9226E469104180F6126A31C52E41002FCC97D2691041000BE86821C52E41002361B6BF69104180DB7CB214C52E4100825B07A869104180E56A1309C52E4100BB02048F69104180BB3136FFC42E4100BF37C770691041808E0389F3C42E4100DBEB9E4C69104100D54227DEC42E4100CA68335769104180D2F327B8C42E41001ACD7F5A6810418007FEA879C42E41001117DFBA6610418096FD2330C42E41005F73EDD164104180CADDE1BBC32E41007F3F821065104180830048B3C32E41003758B4C464104180DC3352C5C22E410086A40D4765104100435790E0C22E41004BD860286610410060DF3DCEC22E41007846C33266104180B474E542C32E4100A041D0AF691041009CCE6B81C32E41008855798E6B1041002880B094C32E410090CDBBF16B104180BF161194C32E4100F2FBD84D6C104100FD16BDA6C32E410030E5D18F6C104100832AB2B0C32E410032241FBF6C104180D59C97C9C32E4100CFA6E72D6D1041002D83CBD4C32E4100597A2A676D104180BE7ADDE1C32E4100A38A0DBD6D104100B8B08EEFC32E41000170DC266E10410065E428F5C32E4100D32B68576E10410083B97EFEC32E41008BBFB8BE6E104180C6587903C42E410079E2CCE76E1041807CEF2F0CC42E4100E5F886286F1041003D3F0318C42E4100985A3C6E6F1041009FDE5326C42E41008E5BECB86F104180598FD83FC42E41009AB722397010418040BD9D76C42E4100F4A1D66D71104100AEFE57B7C42E410059E8C02273104180BDBA8FFAC42E4100D5727E3C751041003F853612C52E4100489C200B76104100C987F92CC52E410092E14FCD761041001141C242C52E4100D3DB2F9D77104180DF0D8062C52E4100266CAE5178104180CE8A146DC52E4100CAE3C5B27810418056C0C46EC52E410016B75CD9781041008FBB576FC52E4100F77712D97810418024B42DB2C52E41000B1856AA7A1041007564E220C62E41004270078B7D10418078B3BEBCC62E4100101EB07482104180A3990C11C72E410086472C1B861041807F866D0EC72E410059706B1C86104100A304ED14C72E4100679C866B8610418034FCFE21C72E41005D19D014871041800AE90B34C72E410036E843D3871041000EADD944C72E410023D3F09788104100E218E656C72E410042DEAC4D89104100C2930F6CC72E41003312A8048A10410048A70476C72E41003A0EDDC18A1041806A962890C72E4100E2038F818B104100FC8D3A9DC72E41006115CE348C10418009D5889EC72E4100DCDB09668C1041804641D6BCC72E4100CC9510588C104100970C9B53C82E4100CB2732AA91104100A3F254BDC82E4100DE9012DD96104180E21E59F1C82E4100B3480B9898104100D0A4BEBCC92E41002F899FDF971041"
"3007250100.0","N",700047,"1810","225","407250","482297.053445189","0106000020D7080000010000000103000000010000001E000000006345D370E82D4100926C5B3EB005418028270252E82D41001A3FE5A2AF054180D0305A31E82D4100EE5DFB09B005418055C8263EE82D4100BC778C4AB00541001DE85D09E82D410068F82CF1B0054180303DF2FBE72D410080F27AADB005418035CE8CC9E72D41000462924CB1054180E376339BE72D41006489C162B005410087CCE0C1E72D41000011A8E8AF054100A85E5CF2E62D4100D292CFD1AB0541008ECD8453E72D41002EA4199FAA0541002092C09ADE2D4100B2D6AB9F7E0541003D6FA8A3DB2D4100DA91FAFB8705410080FCAC83DB2D41006835E708870541807037991EDB2D4100EADFFB4788054100A514DE2CDB2D410098448890880541808DC72345DB2D4100A243D8458805418091B6F155DB2D4100FE5E0D1488054180C5A09AE2DB2D4100C2EFACC08A0541805F127CC3DB2D41004A003C298B054100ECEFBFBFDB2D41007690AF358B0541000162F9C5DB2D41000A4C8F538B05410059482DD1DB2D4100502AD7878B054180CF2EB7E5DB2D41003AEDE9ED8B054100EF590DEFDB2D41009C32BA1A8C054180E6594DEFDB2D41004043ED1B8C05410005C28641DC2D410004EF5C188B054180737766D6DD2D41001EB6421A86054100ED819A0EE72D4100CEEA8D9CB40541006345D370E82D4100926C5B3EB00541"
"3043430010.0","N",16946,"20","264.42","5288.4","19043.3228995245","0106000020D7080000010000000103000000010000001000000000B2AA255AF22E4100DC1A99E8CA054100D8E175ABF12E41009C64F959C90541805BC6BCA0F12E41001CE593A5C9054180A406C688F12E4100CA62884ECA0541006A296B70F12E41000C0339FACA05410047875858F12E4100C267F6A3CB0541806E023F3DF12E410006770A63CC054100D4202118F12E410068ABB568CD0541803B538E03F12E4100C21CCDF9CD054180084D3719F12E410078305A2BCE05410036FB1041F12E410034D18586CE0541004314A068F12E41005AC706E1CE05418008C8D18EF12E41006ED56838CF054100D7183431F12E410018EB73CCD105418072328354F12E4100C883451DD2054100B2AA255AF22E4100DC1A99E8CA0541"
"3058910048.0","N",35918,"202.83","177.08","35917.1364","41029.9032518277","0106000020D708000001000000010300000001000000160000000021C236E2D42D41005C1A6A18C004410097C0A816D42D410058E6B515C1044180D10C77F0D32D41003AEE3C45C1044100E9463CCAD32D41004A0ED074C1044180DA97F7A3D32D410084EE6DA4C10441005294487CD32D41009401D0D5C1044100354D8D57D32D410068BA8403C204418061D5232BD32D41003A90C83AC2044180911EC935D32D4100223D7DC3C20441804EBDC33ED32D4100341BC936C304418075E4C24CD32D410098D285EAC3044180BEB5D435D32D410062A4C721C4044100DC8EAA20D32D4100B29DC754C40441802E5E9113D32D4100D20F5874C4044100C1DB6847D32D41005460C1CCC50441804FFBB84CD32D4100E2480DF0C504410080DF5CBAD32D4100ACAAD7E7C4044100CE8EE40CD42D4100FAF7210CC7044100DA874D28D42D41006E3C15CAC60441008CE4684CD42D41008088F5B9C70441807B83F349D52D4100B894FE56C504410021C236E2D42D41005C1A6A18C00441"
